_id,OBJECTID,ID,ADDRESSNUMBERTEXT,ADDRESSSTREET,FRONTINGSTREET,SIDE,FROMSTREET,DIRECTION,SITEID,WARD,BIA,ASSETTYPE,STATUS,BARCODE,SDE_STATE_ID,X,Y,LONGITUDE,LATITUDE,geometry
679452,2764,PS-00889,44,King St W,King St W,North,Bay St,East,10803,13,Financial District,Corral,Existing,K2810803,0,314493.232,4834325.973,-79.379840492,43.648813353,"{u'type': u'Point', u'coordinates': (-79.3798404921, 43.648813351)}"
679453,2765,PS-00931,4211,Keele St,Keele St,East,Canarctic Dr,South,10793,6,DuKe Heights,Corral,Existing,K0810793,0,305330.962,4848218.88,-79.49340437,43.773930044,"{u'type': u'Point', u'coordinates': (-79.4934043675, 43.773930047)}"
679454,2766,PS-01017,1191,Queen St W,Queen St W,South,Sudbury St,East,11652,9,West Queen West,Corral,Existing,K1811652,0,310702.327,4833620.93,-79.426841059,43.642506735,"{u'type': u'Point', u'coordinates': (-79.4268410649, 43.6425067404)}"
679455,2768,PS-00121,54,Thorncliffe Park Dr,Thorncliffe Park Dr,West,Overlea Blvd,South,07717,15,,Corral,Existing,K2607717,0,317571.439,4840498.413,-79.34153633,43.704326763999994,"{u'type': u'Point', u'coordinates': (-79.3415363239, 43.7043267684)}"
679456,2769,PS-00217,685,Lansdowne Ave,Lansdowne Ave,East,Bloor St W,North,08373,9,,Corral,Existing,K1808373,0,309411.547,4835443.21,-79.442824629,43.658918846000006,"{u'type': u'Point', u'coordinates': (-79.4428246267, 43.6589188513)}"
679457,2771,PS-00763,45,Huntingdale Blvd,Finch Ave E,North,Pharmacy Ave,East,10677,22,,Corral,Existing,K3910677,0,318819.316,4850523.786,-79.325791616,43.79454427100001,"{u'type': u'Point', u'coordinates': (-79.3257916211, 43.7945442728)}"
679458,2772,PS-00458,4228,Midland Ave,Steeles Ave E,South,Midland Ave,West,10086,22,,Corral,Existing,K4110086,0,321058.255,4853988.683,-79.297864879,43.825686194,"{u'type': u'Point', u'coordinates': (-79.297864874, 43.8256862001)}"
679459,2773,PS-00833,3181,Eglinton Ave E,Eglinton Ave E,South,Markham Rd,West,10751,20,,Corral,Existing,K3610751,0,327403.148,4844813.244,-79.219367703,43.742930946,"{u'type': u'Point', u'coordinates': (-79.2193677059, 43.7429309503)}"
679460,2774,PS-00092,4900,Yonge St,Elmhurst Ave,North,Yonge St,West,07223,18,,Corral,Existing,K2307223,0,311885.439,4847033.317,-79.412000075,43.763224896000004,"{u'type': u'Point', u'coordinates': (-79.4120000737, 43.7632249012)}"
679461,2775,PS-01269,,,Islington Ave,East,Elmhurst Ave,South,11959,1,,Corral,Existing,K0211959,0,300084.35,4842544.307,-79.558528199,43.722837246000005,"{u'type': u'Point', u'coordinates': (-79.558528198, 43.7228372502)}"
679462,2778,PS-01031,748,The Queensway,Uno Dr,East,The Queensway,North,11640,3,shoptheQueensway.com,Corral,Existing,K0511640,0,304515.734,4831825.061000001,-79.503522511,43.626364783,"{u'type': u'Point', u'coordinates': (-79.5035225145, 43.6263647848)}"
679463,2789,PS-01465,,,Dixon Rd,North,City View Dr,East,13655,1,,Corral,Existing,K0213655,0,298792.777,4839004.655,-79.574519033,43.690966576,"{u'type': u'Point', u'coordinates': (-79.5745190382, 43.6909665746)}"
679464,2791,PS-01804,1612,Danforth Ave,Danforth Ave,North,Coxwell Ave,East,14808,19,Danforth Mosaic,Corral,Temporarily Removed,K3114808,0,319089.166,4838204.305,-79.32276579100001,43.68364926899999,"{u'type': u'Point', u'coordinates': (-79.3227657924, 43.6836492732)}"
679465,2792,PS-00752,250,Jarvis St,Jarvis St,West,Gerrard St E,South,10669,13,,Corral,Existing,K2710669,0,314840.147,4835483.339,-79.37551855,43.659226583,"{u'type': u'Point', u'coordinates': (-79.3755185477, 43.6592265881)}"
679466,2793,PS-01158,400,Sewell's Rd,Sewell's Rd,North,Morningside Ave,East,11858,25,,Corral,Existing,K4211858,0,328070.49199999997,4853027.695,-79.210726049,43.816848918000005,"{u'type': u'Point', u'coordinates': (-79.2107260515, 43.816848924)}"
679467,2794,PS-01115,1175,Gamble Ave,Gamble Ave,South,Broadview Ave,East,11831,14,,Corral,Existing,K2911831,0,316511.042,4838819.352,-79.354729812,43.68923059,"{u'type': u'Point', u'coordinates': (-79.3547298173, 43.689230588)}"
679468,2795,PS-01179,5250,Dundas St W,Dundas St W,North,Aukland Rd,West,11839,3,,Corral,Existing,K0511839,0,301690.188,4833129.9860000005,-79.538543095,43.638104481999996,"{u'type': u'Point', u'coordinates': (-79.5385430908, 43.6381044803)}"
679469,2796,PS-01200,675,Millwood Rd,Millwood Rd,South,Bayview Ave,West,11816,15,Bayview Leaside,Corral,Existing,K2211816,0,314881.568,4840475.663,-79.374911665,43.704163387,"{u'type': u'Point', u'coordinates': (-79.3749116663, 43.7041633854)}"
679470,2797,PS-01131,20,Humberline Dr,Humberline Dr,South,Woodlot Cres,East,11865,1,,Corral,Existing,K0111865,0,295547.31,4843566.1,-79.614857076,43.731991928999996,"{u'type': u'Point', u'coordinates': (-79.6148570701, 43.7319919306)}"
679471,2799,PS-01746,241,Oakwood Ave,Oakwood Ave,East,Holland Park Ave,North,14743,12,Oakwood Village,Corral,Existing,C1714743,0,309768.648,4838510.865,-79.438368936,43.686529496999995,"{u'type': u'Point', u'coordinates': (-79.4383689304, 43.6865294978)}"
679472,2800,PS-00015,2100,Bloor St W,Bloor St W,North,Kennedy Park Rd,East,07042,4,,Corral,Existing,K1307042,0,307163.026,4834722.061000001,-79.470705625,43.652438079,"{u'type': u'Point', u'coordinates': (-79.4707056297, 43.6524380796)}"
679473,2801,PS-02047,4105,Kingston Rd,Kingston Rd,South,Celeste Dr,West,15716,24,,Corral,Existing,K2415716,0,329007.01399999997,4846345.46,-79.199385944,43.756671923,"{u'type': u'Point', u'coordinates': (-79.199385943, 43.7566719239)}"
679474,2802,PS-01893,,,Lake Shore Blvd W,South,Thirteenth St,West,14888,3,,Corral,Existing,C0614888,0,303824.002,4828802.602,-79.51208874,43.599157768999994,"{u'type': u'Point', u'coordinates': (-79.5120887394, 43.5991577747)}"
679475,2803,PS-01872,2970,Lake Shore Blvd W,Lake Shore Blvd W,North,Eighth St,East,14883,3,Lakeshore Village,Corral,Existing,C0614883,0,304298.152,4828969.426,-79.506216053,43.60065990100001,"{u'type': u'Point', u'coordinates': (-79.5062160584, 43.6006599012)}"
679476,2806,PS-02180,785,Annette St,Annette St,South,Jane St,East,15738,4,Baby Point Gates,Corral,Existing,C1315738,0,305776.662,4835368.682,-79.487891176,43.658261653000004,"{u'type': u'Point', u'coordinates': (-79.4878911771, 43.6582616559)}"
679477,2807,PS-02172,2648,Lake Shore Blvd W,Royal York Rd,West,Lake Shore Blvd W,North,15748,3,,Corral,Existing,C0615748,0,305339.594,4829324.702,-79.493316059,43.603857866999995,"{u'type': u'Point', u'coordinates': (-79.4933160529, 43.6038578695)}"
679478,2808,PS-00455,,,Steeles Ave E,North,Kennedy Rd,East,10085,22,,Corral,Existing,K3910085,0,320355.61600000004,4853795.902,-79.306606176,43.823966086999995,"{u'type': u'Point', u'coordinates': (-79.306606174, 43.8239660884)}"
679479,2809,PS-01500,1391,Bayview Ave,McRae Dr,North,Bayview Ave,East,13695,15,,Corral,Existing,K2213695,0,315022.913,4840143.265,-79.373164223,43.701169448,"{u'type': u'Point', u'coordinates': (-79.3731642225, 43.7011694531)}"
679480,2810,PS-01518,365,Grandravine Dr,Jane St,East,Grandravine Dr,South,13648,7,,Corral,Existing,K0913648,0,303600.979,4845214.493,-79.51488757899999,43.746886215,"{u'type': u'Point', u'coordinates': (-79.5148875825, 43.7468862175)}"
679481,2811,PS-01552,7,Arleta Ave,Arleta Ave,East,Sheppard Ave W,North,13717,7,,Corral,Existing,K0913717,0,304681.972,4844640.955,-79.501465365,43.741724635,"{u'type': u'Point', u'coordinates': (-79.5014653627, 43.74172464)}"
679482,2813,PS-00197,546,Church St,Church St,West,Wellesley St E,South,08007,13,Church-Wellesley Village,Corral,Existing,K2708007,0,314406.804,4836163.153,-79.380879189,43.665351533,"{u'type': u'Point', u'coordinates': (-79.3808791844, 43.6653515378)}"
679483,2814,PS-00308,2330,Kennedy Rd,Kennedy Rd,West,Sheppard Ave E,North,09569,22,,Corral,Existing,K0409569,0,321813.308,4849302.947,-79.288626303,43.783492635,"{u'type': u'Point', u'coordinates': (-79.2886263028, 43.7834926388)}"
679484,2817,PS-01915,4101,Steeles Ave W,Steeles Ave W,South,Peter Kaiser Gt,West,15053,7,,Corral,Existing,K0715053,0,302612.228,4848239.125,-79.527176678,43.774109231000004,"{u'type': u'Point', u'coordinates': (-79.5271766778, 43.7741092349)}"
679485,2818,PS-02035,5810,Sheppard Ave E,Sheppard Ave E,North,Gateforth Dr,East,15603,23,,Corral,Existing,C4215603,0,326512.266,4850682.537,-79.230191064,43.79578751,"{u'type': u'Point', u'coordinates': (-79.2301910648, 43.7957875084)}"
679486,2819,PS-01331,1840,Eglinton Ave W,Dufferin St,West,Eglinton Ave W,North,12021,8,Fairbank Village,Corral,Temporarily Removed,K1512021,0,308772.006,4839544.665,-79.45072365,43.69584102899999,"{u'type': u'Point', u'coordinates': (-79.4507236465, 43.6958410318)}"
679487,2821,PS-00027,205,Roncesvalles Ave,Roncesvalles Ave,East,Wright Ave,South,07440,4,Roncesvalles Village,Corral,Existing,K1407440,0,308948.472,4833931.531,-79.448577587,43.645314421,"{u'type': u'Point', u'coordinates': (-79.4485775812, 43.6453144194)}"
679488,2822,PS-01078,1430,King St W,Jameson Ave,West,King St W,North,11802,4,,Corral,Existing,K1411802,0,309949.436,4833058.113,-79.436178457,43.637446208,"{u'type': u'Point', u'coordinates': (-79.4361784534, 43.6374462064)}"
679489,2823,PS-01322,505,The West Mall,The West Mall,East,Holiday Dr,South,12006,2,,Corral,Existing,K0312006,0,299275.01399999997,4834369.383,-79.56848948,43.649246731000005,"{u'type': u'Point', u'coordinates': (-79.5684894768, 43.6492467343)}"
679490,2825,PS-00410,30,Bond St,Victoria St,East,Queen St E,North,09660,13,,Corral,Temporarily Removed,K2709660,0,314637.352,4834775.133,-79.378045777,43.65285450100001,"{u'type': u'Point', u'coordinates': (-79.3780457713, 43.6528545011)}"
679491,2827,PS-01583,,,Kingston Rd,North,Celeste Dr,East,13780,24,,Corral,Existing,K4313780,0,329020.874,4846428.342,-79.199210092,43.757417491999995,"{u'type': u'Point', u'coordinates': (-79.1992100883, 43.7574174977)}"
679492,2828,PS-01604,650,Church St,Church St,West,Bloor St E,South,10435,11,Bloor Street,Corral,Temporarily Removed,K0210778,0,314224.557,4836755.336,-79.383128633,43.670684298000005,"{u'type': u'Point', u'coordinates': (-79.3831286332, 43.6706842958)}"
679493,2829,PS-01670,200,Gateway Blvd,Don Mills Rd,East,Gateway Blvd,North,14331,16,,Corral,Existing,K2614331,0,317979.197,4841690.268,-79.336447858,43.715047805,"{u'type': u'Point', u'coordinates': (-79.3364478518, 43.7150478046)}"
679494,2830,PS-01709,4250,Weston Rd,Weston Rd,West,Garyray Dr,North,T10701,7,Emery Village,Corral,Existing,K0710701,0,301085.539,4847548.524,-79.54613655,43.767886938000004,"{u'type': u'Point', u'coordinates': (-79.5461365464, 43.7678869368)}"
679495,2832,PS-00954,4918,Yonge St,Yonge St,West,Upper Madison Ave,North,10852,18,,Corral,Existing,K2310852,0,311902.553,4847145.393,-79.411786041,43.764233546999996,"{u'type': u'Point', u'coordinates': (-79.4117860386, 43.7642335527)}"
679496,2833,PS-00602,789,Yonge St,Asquith Ave,North,Yonge St,East,10433,11,Bloor-Yorkville,Corral,Existing,K2710433,0,313911.654,4836830.138,-79.387007583,43.671361511,"{u'type': u'Point', u'coordinates': (-79.3870075874, 43.6713615132)}"
679497,2834,PS-00707,1222,York Mills Rd,York Mills Rd,North,Sandover Dr,East,10571,16,,Corral,Existing,K3410571,0,318338.289,4846669.46,-79.331866222,43.75985996399999,"{u'type': u'Point', u'coordinates': (-79.3318662248, 43.7598599691)}"
679498,2836,PS-01321,339,The West Mall,The West Mall,East,Eva Rd,South,12005,2,,Corral,Existing,K0312005,0,299644.409,4833087.534,-79.563898111,43.637710993999995,"{u'type': u'Point', u'coordinates': (-79.5638981116, 43.6377109933)}"
679499,2837,PS-00793,1105,Albion Rd,Albion Rd,South,Islington Ave,West,T11027,1,Albion Islington Square,Corral,Existing,K0111027,0,299517.295,4844136.5,-79.565581825,43.73716512399999,"{u'type': u'Point', u'coordinates': (-79.5655818216, 43.7371651245)}"
679500,2845,PS-01762,2320,Kennedy Rd,Kennedy Rd,West,Lawrence Ave E,North,14783,21,Kennedy Road,Corral,Existing,K3714783,0,322900.262,4845561.504,-79.275248195,43.74978973,"{u'type': u'Point', u'coordinates': (-79.2752481913, 43.7497897333)}"
679501,2846,PS-01772,1805,Victoria Park Ave,Lawrence Ave E,North,Victoria Park Ave,East,14795,21,Wexford Heights,Corral,Existing,K3714795,0,320165.179,4844735.512,-79.30923325100001,43.742416584,"{u'type': u'Point', u'coordinates': (-79.3092332565, 43.7424165822)}"
679502,2847,PS-01067,4437,Sheppard Ave E,Sheppard Ave E,South,Brimley Rd,East,11709,23,Sheppard East Village,Corral,Existing,K2311709,0,323478.896,4849758.181,-79.267917315,43.787550083999996,"{u'type': u'Point', u'coordinates': (-79.26791731, 43.7875500903)}"
679503,2848,PS-01246,5586,Yonge St,Yonge St,West,Finch Ave E,South,11939,18,,Corral,Existing,K2311939,0,311591.219,4848828.665,-79.415631515,43.779387866,"{u'type': u'Point', u'coordinates': (-79.4156315173, 43.7793878715)}"
679504,2849,PS-01117,850,Coxwell Ave,Coxwell Ave,West,Mortimer Ave,North,11881,14,,Corral,Existing,K2911881,0,318759.095,4839015.584,-79.326838768,43.690958077,"{u'type': u'Point', u'coordinates': (-79.3268387697, 43.6909580821)}"
679505,2850,PS-01737,100,Wellington St W,Wellington St W,North,York St,East,14047,10,Financial District,Corral,Temporarily Removed,K2814047,0,314259.543,4834094.567,-79.382741397,43.646733396,"{u'type': u'Point', u'coordinates': (-79.3827414001, 43.6467333936)}"
679506,2851,PS-01449,1770,Eglinton Ave E,Eglinton Ave E,North,Jonesville Cres,East,T2278,16,,Corral,Temporarily Removed,K3402278,0,320380.784,4842818.385,-79.30661196300001,43.72515567600001,"{u'type': u'Point', u'coordinates': (-79.3066119609, 43.7251556817)}"
679507,2852,PS-02045,,,Birchmount Rd,West,Wintermute Blvd,North,15609,22,,Corral,Existing,C3915609,0,319690.1,4852986.9969999995,-79.31490259600001,43.816698793,"{u'type': u'Point', u'coordinates': (-79.3149025945, 43.8166987991)}"
679508,2853,PS-02159,291,Avenue Rd,Avenue Rd,East,Cottingham St,South,15704,12,,Corral,Existing,C2215704,0,312995.525,4837724.9569999995,-79.39835476399999,43.679426716,"{u'type': u'Point', u'coordinates': (-79.3983547686, 43.6794267193)}"
679509,2855,PS-01982,5101,Yonge St,Yonge St,East,Empress Ave,South,15453,18,,Corral,Existing,K2315453,0,311831.94800000003,4847675.333000001,-79.412656015,43.769004301,"{u'type': u'Point', u'coordinates': (-79.4126560137, 43.7690043046)}"
679510,2856,PS-02012,1977,Queen St E,Queen St E,South,Waverley Rd,East,15476,19,The Beach,Corral,Existing,K3215476,0,320887.952,4836676.813,-79.300500414,43.669863141,"{u'type': u'Point', u'coordinates': (-79.3005004176, 43.669863143)}"
679511,2857,PS-02101,1,Glenaden Ave E,Prince Edward Dr S,East,Glenaden Ave E,South,15646,3,,Corral,Existing,C0515646,0,304568.334,4833649.992,-79.502871499,43.642791714,"{u'type': u'Point', u'coordinates': (-79.5028714977, 43.6427917119)}"
679512,2858,PS-01486,,,Brimley Rd,East,Ellesmere Rd,North,13632,21,,Corral,Existing,K3813632,0,324028.525,4847861.72,-79.26115626100001,43.770465821,"{u'type': u'Point', u'coordinates': (-79.261156264, 43.7704658229)}"
679513,2859,PS-01538,432,Nugget Ave,Nugget Ave,North,Markham Rd,West,13710,23,,Corral,Existing,K4113710,0,325593.355,4850989.928,-79.241597935,43.798580734,"{u'type': u'Point', u'coordinates': (-79.2415979339, 43.7985807325)}"
679514,2860,PS-01571,,,Driftwood Ave,West,Finch Ave W,South,13771,7,,Corral,Existing,K0813771,0,303719.006,4846429.08,-79.513424545,43.757819133999995,"{u'type': u'Point', u'coordinates': (-79.5134245499, 43.7578191393)}"
679515,2862,PS-00494,3004,Islington Ave,Muir Ave,North,Islington Ave,West,10209,7,,Corral,Existing,K0710209,0,298991.48600000003,4846680.228,-79.572136936,43.76005779,"{u'type': u'Point', u'coordinates': (-79.5721369338, 43.7600577943)}"
679516,2863,PS-00290,665,Lawrence Ave W,Lawrence Ave W,North,Lawrence Allen X S Ramp,West,09557,8,,Corral,Existing,K1509557,0,309288.803,4841812.745,-79.444293411,43.716253686,"{u'type': u'Point', u'coordinates': (-79.444293409, 43.7162536864)}"
679517,2864,PS-02066,109,Antibes Dr,Antibes Dr,South,Coneflower Cres,East,15583,6,,Corral,Existing,K0615583,0,309068.44399999996,4848845.828,-79.446972233,43.779561196,"{u'type': u'Point', u'coordinates': (-79.4469722317, 43.7795611962)}"
679518,2865,PS-02286,,,Victoria Park Ave,East,Morecambe Gt,South,16028,22,,Corral,Existing,,0,318210.372,4850900.3319999995,-79.333349102,43.797944879,"{u'type': u'Point', u'coordinates': (-79.3333490971, 43.7979448815)}"
679519,2867,PS-01412,1100,Queen St W,Queen St W,North,Dovercourt Rd,West,12077,9,West Queen West,Corral,Existing,K1812077,0,311023.005,4833725.515,-79.422865082,43.64344553,"{u'type': u'Point', u'coordinates': (-79.4228650823, 43.6434455353)}"
679520,2868,PS-01052,33,Yonge St,Yonge St,East,Wellington St E,South,11670,13,St. Lawrence Market Neighbourhood,Corral,Existing,K2811670,0,314706.95399999997,4834202.761,-79.37719341100001,43.647701461000004,"{u'type': u'Point', u'coordinates': (-79.3771934111, 43.6477014619)}"
679521,2869,PS-00813,1033,Bay St,Bay St,East,St Joseph St,North,10735,13,,Corral,Existing,K2710735,0,313860.203,4836217.935,-79.387655906,43.665851506,"{u'type': u'Point', u'coordinates': (-79.3876559017, 43.6658515099)}"
679522,2871,PS-00382,734,Sheppard Ave E,Sheppard Ave E,North,Burbank Dr,East,09633,17,,Corral,Existing,K2409633,0,314813.385,4847739.771000001,-79.375622386,43.769550015,"{u'type': u'Point', u'coordinates': (-79.3756223882, 43.7695500215)}"
679523,2872,PS-01639,10,Yonge St,Yonge St,West,Queens Quay E,North,13920,10,The Waterfront,Corral,Existing,K2813920,0,314884.936,4833598.608,-79.37499843399999,43.642260873000005,"{u'type': u'Point', u'coordinates': (-79.3749984285, 43.6422608788)}"
679524,2873,PS-01628,264,Queens Quay W,Queens Quay W,North,Rees St,East,13928,10,The Waterfront,Corral,Existing,K2013928,0,314004.331,4833244.476,-79.385919433,43.639084626000006,"{u'type': u'Point', u'coordinates': (-79.385919431, 43.6390846237)}"
679525,2874,PS-01701,30,Wellington St W,Wellington St W,North,Bay St,East,14044,13,Financial District,Corral,Existing,K2814044,0,314534.042,4834178.357,-79.37933726199999,43.647484074,"{u'type': u'Point', u'coordinates': (-79.3793372631, 43.6474840756)}"
679526,2875,PS-00938,10,The Queensway,Roncesvalles Ave,West,The Queensway,North,10865,4,Roncesvalles Village,Corral,Existing,K1410865,0,309129.461,4833256.156,-79.446339539,43.63923409,"{u'type': u'Point', u'coordinates': (-79.4463395426, 43.6392340879)}"
679527,2877,PS-00797,574,University Ave,University Ave,West,Elm St,North,10725,11,,Corral,Temporarily Removed,K2010725,0,313701.946,4835270.025,-79.389633876,43.657320975,"{u'type': u'Point', u'coordinates': (-79.3896338738, 43.6573209739)}"
679528,2878,PS-01912,2163,Danforth Ave,Danforth Ave,South,Cedarvale Ave,West,14991,19,Danforth Mosaic,Corral,Existing,C3214991,0,320049.831,4838473.008,-79.310842745,43.686048842,"{u'type': u'Point', u'coordinates': (-79.3108427448, 43.6860488424)}"
679529,2880,PS-00518,539,St Clair Ave W,St Clair Ave W,South,Vaughan Rd,West,10232,12,Wychwood Heights,Corral,Existing,K2110232,0,311226.284,4838075.9860000005,-79.420293621,43.682603838,"{u'type': u'Point', u'coordinates': (-79.4202936236, 43.6826038439)}"
679530,2884,PS-02137,3256,Yonge St,Yonge St,West,Brookdale Ave,North,15684,8,Yonge Lawrence Village,Corral,Existing,C1615684,0,312564.132,4843353.958000001,-79.403623991,43.730099465,"{u'type': u'Point', u'coordinates': (-79.4036239859, 43.7300994678)}"
679531,2888,PS-00181,1555,Finch Ave E,Finch Ave E,South,Don Mills Rd,East,07586,17,,Corral,Existing,K2407586,0,316522.103,4850303.338,-79.354342226,43.792599943,"{u'type': u'Point', u'coordinates': (-79.3543422235, 43.792599943)}"
