_id,OBJECTID,ID,ADDRESSNUMBERTEXT,ADDRESSSTREET,FRONTINGSTREET,SIDE,FROMSTREET,DIRECTION,SITEID,WARD,BIA,ASSETTYPE,STATUS,STYLE,BARCODE,POSTERBOARD,POSTERBOARDSTATUS,SDE_STATE_ID,X,Y,LONGITUDE,LATITUDE,geometry
658239,3547,TR-05227,3015,Kennedy Rd,Kennedy Rd,East,Trojan Gt,North,T4066,22,,LKN,Existing,Provincial,,Yes,Existing,0,320915.706,4851975.645,-79.299697719,43.807569877,"{u'type': u'Point', u'coordinates': (-79.2996977192, 43.8075698786)}"
658240,3553,TR-05240,2555,Victoria Park Ave,Victoria Park Ave,East,Esquire Rd,South,T7412,22,,LKN,Existing,Provincial,,Yes,Existing,0,319132.67100000003,4848175.472,-79.32196053,43.773400842,"{u'type': u'Point', u'coordinates': (-79.3219605352, 43.7734008468)}"
658241,3563,TR-05256,,,York Mills Rd,South,Harrison Rd,West,T7468,15,,V,Existing,Provincial,TS13351,Yes,Existing,0,314551.576,4845524.091,-79.378914572,43.749609803999995,"{u'type': u'Point', u'coordinates': (-79.3789145727, 43.749609805)}"
658242,3564,TR-05257,801,York Mills Rd,York Mills Rd,South,Scarsdale Rd,West,T9084,16,,KR1,Temporarily Removed,Provincial,,Yes,Existing,0,316258.972,4845939.157,-79.357705032,43.753321458,"{u'type': u'Point', u'coordinates': (-79.3577050259, 43.7533214604)}"
658243,3566,TR-05262,555,Ellesmere Rd,Ellesmere Rd,South,Principal Rd,East,T7715,21,,LKN,Existing,Provincial,,Yes,Existing,0,321364.531,4846977.589,-79.294273644,43.762572011,"{u'type': u'Point', u'coordinates': (-79.2942736448, 43.7625720129)}"
658244,3575,TR-05281,127,Victoria Park Ave,Victoria Park Ave,East,Kingston Rd,South,T11036,20,,LKN,Existing,Provincial,S3211036,Yes,Existing,0,322268.466,4837728.791,-79.28334732399999,43.679301112,"{u'type': u'Point', u'coordinates': (-79.2833473259, 43.6793011106)}"
658245,3577,TR-05286,,,Pharmacy Ave,West,Steeles Ave E,South,T6763,22,,LK,Existing,Provincial,TS13369,Yes,Existing,0,318053.521,4852678.992,-79.33525428,43.813957558999995,"{u'type': u'Point', u'coordinates': (-79.3352542849, 43.8139575646)}"
658246,3578,TR-05287,,,Pharmacy Ave,East,Steeles Ave E,South,T9440,22,,LKN,Existing,Provincial,,Yes,Existing,0,318070.857,4852681.186000001,-79.335038733,43.813976999,"{u'type': u'Point', u'coordinates': (-79.3350387392, 43.8139770021)}"
658247,3579,TR-05290,,,Pharmacy Ave,East,Arnall Ave,North,T6762,22,,LKN,Existing,Provincial,,Yes,Existing,0,318246.316,4852131.288,-79.332871541,43.809024166,"{u'type': u'Point', u'coordinates': (-79.3328715365, 43.8090241639)}"
658248,3587,TR-05299,459,Birchmount Rd,Birchmount Rd,East,Parnell Ave,South,T7556,20,,LKN,Existing,Provincial,,Yes,Existing,0,323551.182,4840621.413,-79.267337934,43.705306979,"{u'type': u'Point', u'coordinates': (-79.2673379295, 43.7053069807)}"
658249,3591,TR-05307,28,Walbon Rd,Warden Ave,West,Walbon Rd,North,T8615,21,,LKN,Existing,Provincial,,Yes,Existing,0,321504.182,4844450.791999999,-79.292617788,43.739824811000005,"{u'type': u'Point', u'coordinates': (-79.2926177824, 43.7398248172)}"
658250,3593,TR-05312,,,Warden Ave,East,Lupin Dr,North,T8584,21,,LK,Existing,Provincial,TS13365,Yes,Existing,0,320732.894,4847335.791999999,-79.302107709,43.765810096,"{u'type': u'Point', u'coordinates': (-79.3021077059, 43.7658100946)}"
658251,3655,SH-03071,400,The West Mall,The West Mall,West,Civic Centre Crt,North,T8680,2,,D,Existing,Enseicom,,Yes,Existing,0,299410.287,4833699.116,-79.566805899,43.64321441,"{u'type': u'Point', u'coordinates': (-79.5668059043, 43.6432144109)}"
658252,3671,TR-02220,56,Thorncliffe Park Dr,Thorncliffe Park Dr,West,Overlea Blvd,South,T8362,15,,T,Existing,Provincial,S2608362,Yes,Existing,0,317548.845,4840524.08,-79.341816049,43.70455818600001,"{u'type': u'Point', u'coordinates': (-79.3418160541, 43.7045581915)}"
658253,3676,TR-02118,859,Kennedy Rd,Kennedy Rd,East,Bertrand Ave,North,T4126,21,,LKN,Existing,Provincial,S3704126,Yes,Existing,0,323315.167,4844238.103999999,-79.270141923,43.737867372,"{u'type': u'Point', u'coordinates': (-79.2701419192, 43.7378673768)}"
658254,3677,TR-02130,80,Grandravine Dr,Grandravine Dr,North,Derrydown Rd,East,T7797,7,,LKN,Existing,Provincial,S0807797,Yes,Existing,0,305486.45399999997,4845899.57,-79.491475802,43.753053387,"{u'type': u'Point', u'coordinates': (-79.4914758041, 43.7530533869)}"
658255,3679,TR-02136,48,Tara Ave,Midland Ave,West,Tara Ave,North,T5747,21,,LKN,Temporarily Removed,Provincial,S3705747,Yes,Existing,0,323974.94899999996,4844841.383,-79.26192955399999,43.743280805,"{u'type': u'Point', u'coordinates': (-79.2619295534, 43.7432808107)}"
658256,3682,TR-02147,2950,Jane St,Jane St,West,Firgrove Cres,South,T3892,7,,V,Existing,Provincial,0TS11962,Yes,Existing,0,303419.897,4846067.152,-79.517138164,43.754560857,"{u'type': u'Point', u'coordinates': (-79.5171381676, 43.7545608586)}"
658257,3687,TR-05360,672,Kipling Ave,Kipling Ave,West,Warnica Ave,North,T4385,3,,LKN,Existing,Provincial,,Yes,Existing,0,302562.731,4831433.353,-79.527721751,43.622835558999995,"{u'type': u'Point', u'coordinates': (-79.5277217515, 43.6228355567)}"
658258,3692,TR-05369,,,Martin Grove Rd,West,Silverstone Dr,South,T5595,1,,LKN,Existing,Provincial,,Yes,Existing,0,296914.304,4845478.966,-79.597916146,43.74922582399999,"{u'type': u'Point', u'coordinates': (-79.5979161499, 43.7492258224)}"
658259,3693,TR-05371,,,Midland Ave,West,Wolfe Ave,North,T2920,20,,LKN,Temporarily Removed,Provincial,S3502920,Yes,Existing,0,324512.832,4843111.098999999,-79.255314839,43.727692168999994,"{u'type': u'Point', u'coordinates': (-79.2553148424, 43.7276921696)}"
658260,3695,TR-05373,1,Largo Lane,Brimley Rd,East,Largo Lane,South,T635,21,,LKN,Existing,Provincial,S3800635,Yes,Existing,0,324725.903,4845271.036,-79.252590093,43.747128366999995,"{u'type': u'Point', u'coordinates': (-79.2525900893, 43.7471283721)}"
658261,3696,TR-05379,1219,Brimley Rd,Brimley Rd,East,Bernadine St,South,T618,21,,LKN,Existing,Provincial,S3800618,Yes,Existing,0,324078.485,4847594.21,-79.260545308,43.768056638999994,"{u'type': u'Point', u'coordinates': (-79.2605453064, 43.7680566416)}"
658262,3697,TR-05378,,,Brimley Rd,West,Applefield Dr,North,T615,21,,LKN,Existing,Provincial,,Yes,Existing,0,324044.485,4847645.621,-79.260965766,43.768520281,"{u'type': u'Point', u'coordinates': (-79.260965768, 43.7685202809)}"
658263,3703,TR-05386,1245,Martin Grove Rd,Martin Grove Rd,East,Rexdale Blvd,South,T5593,1,,B,Existing,Enseicom,0TS13682,Yes,Existing,0,298385.251,4841228.044,-79.57960083100001,43.710976492,"{u'type': u'Point', u'coordinates': (-79.5796008291, 43.7109764978)}"
658264,3707,TR-05392,1607,Jane St,Jane St,East,Wright Ave,South,T15045,5,,LKN,Existing,Provincial,,Yes,Existing,0,304555.811,4840075.297,-79.50302962399999,43.700627978,"{u'type': u'Point', u'coordinates': (-79.5030296281, 43.700627983)}"
658265,3711,TR-05400,900,York Mills Rd,York Mills Rd,North,Upjohn Rd,East,T10605,16,,KR1,Temporarily Removed,Provincial,TS13463P,Yes,Existing,0,316894.294,4846163.143,-79.349810717,43.755327498,"{u'type': u'Point', u'coordinates': (-79.349810722, 43.7553275016)}"
658266,3715,TR-05407,3450,McNicoll Ave,McNicoll Ave,North,Maybrook Dr,East,T10832,23,,LKN,Existing,Provincial,,Yes,Existing,0,324355.615,4853622.078,-79.256883286,43.822306521,"{u'type': u'Point', u'coordinates': (-79.256883285, 43.8223065272)}"
658267,3719,TR-02333,1660,Kingston Rd,Kingston Rd,North,Birchcliff Ave,East,T4206,20,,LKN,Existing,Provincial,S3604206,Yes,Existing,0,323773.424,4839102.804,-79.264633877,43.691632014,"{u'type': u'Point', u'coordinates': (-79.2646338799, 43.6916320173)}"
658268,3720,TR-02350,555,Markham Rd,Markham Rd,East,Greencrest Crct,North,T5564,24,,LK,Existing,Provincial,00TS1462,Yes,Existing,0,326974.925,4846501.237,-79.224614648,43.75813766899999,"{u'type': u'Point', u'coordinates': (-79.2246146462, 43.758137672)}"
658269,3723,TR-02359,2611,Lawrence Ave E,Midland Ave,East,Lawrence Ave E,South,T5712,21,,R,Existing,Provincial,00TS1126,Yes,Existing,0,323736.69399999996,4845724.665,-79.264856506,43.75123747,"{u'type': u'Point', u'coordinates': (-79.2648565103, 43.7512374718)}"
658270,3724,TR-01826,s2981,Dundas St W,Dundas St W,South,Pacific Ave,West,T3513,9,Junction Gardens,LK,Temporarily Removed,Provincial,00TS5912,Yes,Existing,0,307319.411,4836161.077,-79.468760215,43.665390644,"{u'type': u'Point', u'coordinates': (-79.4687602143, 43.6653906479)}"
658271,3727,TR-01836,5439,Lawrence Ave E,Lawrence Ave E,South,Bridgeport Dr,West,T5250,25,,LK,Temporarily Removed,Provincial,00TS1498,Yes,Temporarily Removed,0,333692.769,4848784.261,-79.141065833,43.778455713,"{u'type': u'Point', u'coordinates': (-79.141065832, 43.7784557138)}"
658272,3729,TR-01842,894,Mount Pleasant Rd,Mount Pleasant Rd,West,Broadway Ave,North,T5807,15,,R,Existing,Provincial,00TS6371,Yes,Existing,0,313556.309,4841263.355,-79.39134214100001,43.711270407,"{u'type': u'Point', u'coordinates': (-79.3913421471, 43.7112704132)}"
658273,3732,TR-01850,584,Parliament St,Parliament St,West,Wellesley St E,South,T6652,13,Cabbagetown,LK,Existing,Provincial,00TS6448,Yes,Existing,0,315318.39,4836455.482,-79.369570189,43.667970545,"{u'type': u'Point', u'coordinates': (-79.3695701855, 43.6679705448)}"
658274,3733,TR-01852,532,Annette St,Runnymede Rd,West,Annette St,North,T7048,4,,R,Existing,Provincial,00TS6645,Yes,Existing,0,306401.772,4835582.645,-79.480140316,43.660186524,"{u'type': u'Point', u'coordinates': (-79.4801403218, 43.6601865274)}"
658275,3735,TR-01856,421,Bloor St E,Sherbourne St,West,Bloor St E,South,T7308,13,,LK,Existing,Provincial,00TS8462,Yes,Existing,0,314730.527,4836908.117,-79.37685143600001,43.672052931,"{u'type': u'Point', u'coordinates': (-79.3768514389, 43.6720529375)}"
658276,3736,TR-01858,180,Sherbourne St,Sherbourne St,East,Shuter St,South,T7330,13,,LK,Existing,Provincial,00TS6694,Yes,Existing,0,315291.018,4835127.199,-79.36993542100001,43.656014629,"{u'type': u'Point', u'coordinates': (-79.3699354161, 43.6560146317)}"
658277,3738,TR-01868,925,Eglinton Ave W,Eglinton Ave W,South,Chiltern Hill Rd,West,T2339,12,Upper Village,LK,Existing,Provincial,00TS6908,Yes,Existing,0,310601.151,4840049.425,-79.428026019,43.700372478999995,"{u'type': u'Point', u'coordinates': (-79.4280260166, 43.7003724825)}"
658278,3743,TR-01224,419-435,Horner Ave,Horner Ave,South,Beta St,West,T3711,3,,T,Existing,Provincial,S0603711,Yes,Existing,0,301633.518,4829225.779,-79.539222603,43.602960886000005,"{u'type': u'Point', u'coordinates': (-79.5392226077, 43.6029608875)}"
658279,3744,TR-01226,432,Horner Ave,Horner Ave,North,Beta St,East,T3712,3,,T,Existing,Provincial,S0603712,Yes,Existing,0,301731.019,4829278.205,-79.538015182,43.603433203,"{u'type': u'Point', u'coordinates': (-79.5380151789, 43.6034332047)}"
658280,3748,SH-03418,750,Huntingwood Dr,Birchmount Rd,East,Huntingwood Dr,North,T425,22,,B,Existing,Enseicom,,Yes,Existing,0,320711.025,4850100.2069999995,-79.302297351,43.790693348999994,"{u'type': u'Point', u'coordinates': (-79.302297356, 43.7906933555)}"
658281,3750,SH-01095,790,Eglinton Ave E,Eglinton Ave E,North,Sutherland Dr,East,T2313,15,,B,Temporarily Removed,Enseicom,,Yes,Temporarily Removed,0,315519.825,4841482.004,-79.36697239600001,43.713212763,"{u'type': u'Point', u'coordinates': (-79.3669724, 43.7132127666)}"
658282,3758,SH-01526,2315,Eglinton Ave W,Eglinton Ave W,South,Caledonia Rd,West,T2334,9,,C,Existing,Enseicom,,Yes,Existing,0,307836.835,4839217.685,-79.46232713100001,43.692902198,"{u'type': u'Point', u'coordinates': (-79.4623271345, 43.6929022026)}"
658283,3778,TR-02166,82,Yellow Birchway,Steeles Ave E,South,Townsend Rd,West,T8237,17,,LK,Existing,Provincial,0TS11930,Yes,Existing,0,316231.468,4852424.461,-79.357908375,43.811696916,"{u'type': u'Point', u'coordinates': (-79.3579083732, 43.8116969152)}"
658284,3787,SH-00013,155,Antibes Dr,Bathurst St,West,Drewry Ave,North,T123,6,,B,Existing,Enseicom,,Yes,Existing,0,309221.82300000003,4849045.191000001,-79.44506513399999,43.781354789,"{u'type': u'Point', u'coordinates': (-79.4450651303, 43.7813547928)}"
658285,3800,TR-03763,,,Sheppard Ave E,South,Progress Ave,West,T4591,23,,V,Existing,Provincial,00TS1482,Yes,Existing,0,326106.115,4850533.525,-79.23524399,43.794458046,"{u'type': u'Point', u'coordinates': (-79.2352439956, 43.7944580492)}"
658286,3803,TR-03767,s5050,Sheppard Ave E,Sheppard Ave E,North,Scunthorpe Rd,West,T11258,23,Sheppard East Village,LCN,Existing,Provincial,00TS1150,Yes,Existing,0,325551.791,4850400.027,-79.242137282,43.793272179,"{u'type': u'Point', u'coordinates': (-79.2421372845, 43.7932721768)}"
658287,3804,TR-03768,5000,Sheppard Ave E,Sheppard Ave E,North,Massie St,West,T7208,23,Sheppard East Village,LC,Existing,Provincial,00TS1466,Yes,Existing,0,325271.749,4850316.973,-79.245620233,43.792532398,"{u'type': u'Point', u'coordinates': (-79.2456202362, 43.7925324019)}"
658288,3805,TR-03771,71,Cass Ave,Warden Ave,East,Cass Ave,South,T8546,22,,V,Existing,Provincial,00TS1494,Yes,Existing,0,320391.462,4848445.433999999,-79.306316166,43.775805373000004,"{u'type': u'Point', u'coordinates': (-79.306316161, 43.7758053784)}"
658289,3807,TR-05408,3480,McNicoll Ave,McNicoll Ave,North,Dynamic Dr,West,T10830,23,,LKN,Existing,Provincial,,Yes,Existing,0,324706.965,4853717.413,-79.252511773,43.82315526399999,"{u'type': u'Point', u'coordinates': (-79.2525117733, 43.8231552628)}"
658290,3808,TR-05410,3391,McNicoll Ave,McNicoll Ave,South,Tiffield Rd,East,T6562,23,,LKN,Existing,Provincial,,Yes,Existing,0,324106.558,4853459.858,-79.259985403,43.820852922,"{u'type': u'Point', u'coordinates': (-79.2599854009, 43.8208529277)}"
658291,3811,TR-05413,,,McNicoll Ave,North,Shady Hollow Dr,West,T12027,23,,LKN,Existing,Provincial,,Yes,Existing,0,323674.785,4853299.931,-79.265358697,43.819424563000005,"{u'type': u'Point', u'coordinates': (-79.2653586941, 43.8194245686)}"
658292,3812,TR-05414,,,McNicoll Ave,North,White Heather Blvd,East,T12050,23,,LKN,Existing,Provincial,,Yes,Existing,0,323523.189,4853260.266,-79.267244628,43.819071391,"{u'type': u'Point', u'coordinates': (-79.2672446266, 43.8190713967)}"
658293,3816,TR-05421,1398,Queen St W,Queen St W,North,O'Hara Ave,East,T6845,4,Parkdale Village,DIG-RE,Existing,Provincial,,Yes,Existing,0,310132.42699999997,4833477.446,-79.43390634800001,43.641219487,"{u'type': u'Point', u'coordinates': (-79.433906347, 43.6412194904)}"
658294,3818,TR-05425,1077,Wilson Ave,Wilson Ave,South,Keele St,East,T8867,6,Wilson Village,LK,Existing,Provincial,TS13453,Yes,Existing,0,306327.652,4842997.259,-79.481038291,43.726927791,"{u'type': u'Point', u'coordinates': (-79.4810382867, 43.7269277932)}"
658295,3822,TR-05430,,,Albion Rd,East,Golfdown Dr,South,T6225,1,,LKN,Existing,Provincial,,Yes,Existing,0,300878.717,4842637.02,-79.54866961,43.723676405,"{u'type': u'Point', u'coordinates': (-79.5486696069, 43.7236764056)}"
658296,3823,TR-05432,1910,Albion Rd,Albion Rd,North,Humberline Dr,East,T3285,1,,LKN,Existing,Provincial,,Yes,Existing,0,295230.489,4845171.899,-79.618818452,43.746442027,"{u'type': u'Point', u'coordinates': (-79.618818458, 43.7464420313)}"
658297,3825,TR-05434,1810,Albion Rd,Albion Rd,North,Carrier Dr,East,T10809,1,,LKN,Existing,Provincial,,Yes,Existing,0,295801.265,4845026.262,-79.611729079,43.745138267,"{u'type': u'Point', u'coordinates': (-79.6117290753, 43.745138272)}"
658298,3828,TR-05439,925,Bay St,Bay St,East,Wellesley Ave,South,T268,13,,V,Existing,Provincial,,Yes,Existing,0,313918.749,4836032.685,-79.38693307300001,43.664183294,"{u'type': u'Point', u'coordinates': (-79.3869330781, 43.6641832995)}"
658299,3836,TR-05455,1177,Yonge St,Yonge St,East,Shaftesbury Ave,North,T9043,11,Rosedale Main Street,KR2,Existing,Provincial,TS13590P,Yes,Existing,0,313536.502,4838049.579,-79.391640035,43.68234257100001,"{u'type': u'Point', u'coordinates': (-79.3916400387, 43.6823425753)}"
658300,3842,TR-01263,6,Humberline Dr,Humberline Dr,South,Humber College Blvd,West,T11049,1,,BS,Existing,Provincial,0TS12234,Yes,Existing,0,295970.029,4843547.27,-79.609609405,43.73182759,"{u'type': u'Point', u'coordinates': (-79.609609403, 43.7318275901)}"
658301,3843,TR-01267,2677,Kipling Ave,Kipling Ave,East,Panorama Crt,North,T4279,1,,V,Existing,Provincial,0TS11712,Yes,Existing,0,297992.128,4845434.8719999995,-79.58453233899999,43.748839604,"{u'type': u'Point', u'coordinates': (-79.5845323396, 43.7488396051)}"
658302,3847,TR-01283,2461,Finch Ave W,Finch Ave W,South,Rumike Rd,West,T2627,7,Emery Village,LK,Temporarily Removed,Provincial,0TS11822,Yes,Existing,0,300573.543,4845536.054,-79.552480108,43.749769573,"{u'type': u'Point', u'coordinates': (-79.5524801045, 43.7497695759)}"
658303,3855,TR-03475,138,Rathburn Rd,Rathburn Rd,North,Lloyd Manor Rd,West,T1489,2,,LK,Existing,Provincial,00TS1394,Yes,Existing,0,300976.576,4835449.194,-79.547404033,43.65897718,"{u'type': u'Point', u'coordinates': (-79.5474040288, 43.6589771849)}"
658304,3856,TR-03481,1,Park St,Kennedy Rd,East,Park St,South,T1210,20,,LKN,Existing,Provincial,S3601210,Yes,Existing,0,324261.695,4841072.991,-79.258505739,43.709353435,"{u'type': u'Point', u'coordinates': (-79.2585057401, 43.7093534364)}"
658305,3857,TR-03482,1311,Warden Ave,Warden Ave,East,Tower Dr,South,T8611,21,,LKN,Existing,Provincial,S3708611,Yes,Existing,0,321049.873,4846054.493,-79.298209499,43.754270068000004,"{u'type': u'Point', u'coordinates': (-79.2982095014, 43.7542700688)}"
658306,3861,TR-03496,,,Renforth Dr,North,Eglinton Ave W,East,T8069,2,,B,Temporarily Removed,Provincial,00TS1338,Yes,Temporarily Removed,0,297771.218,4836246.169,-79.587155423,43.666127632,"{u'type': u'Point', u'coordinates': (-79.5871554208, 43.6661276334)}"
658307,3864,TR-03503,110,Claireport Cres,Claireport Cres,East,Albion Rd,South,T13431,1,,LKN,Existing,Provincial,S0113431,Yes,Existing,0,293955.169,4845217.921,-79.634654168,43.74683872399999,"{u'type': u'Point', u'coordinates': (-79.6346541735, 43.7468387261)}"
658308,3872,SH-00639,640,Sheppard Ave E,Sheppard Ave E,North,Hawksbury Dr,East,T7189,17,,B,Existing,Enseicom,,Yes,Existing,0,314224.957,4847566.787,-79.382934348,43.768000681000004,"{u'type': u'Point', u'coordinates': (-79.3829343535, 43.7680006856)}"
658309,3883,SH-01908,8150,Sheppard Ave E,Sheppard Ave E,North,Water Tower Gt,West,T10676,25,,C,Existing,Enseicom,,Yes,Existing,0,329180.339,4851464.494,-79.197000948,43.80274282600001,"{u'type': u'Point', u'coordinates': (-79.1970009421, 43.8027428256)}"
658310,3892,SH-02373,449,University Ave,University Ave,East,Dundas St W,North,T10888,11,,B,Temporarily Removed,Enseicom,,Yes,Existing,0,313820.807,4835026.121,-79.38816431,43.655124081000004,"{u'type': u'Point', u'coordinates': (-79.3881643152, 43.65512408)}"
658311,3899,TR-03775,819,Kennedy Rd,Kennedy Rd,East,Treverton Dr,North,T4129,21,,LK,Existing,Provincial,00TS1424,Yes,Existing,0,323426.316,4843869.686000001,-79.268774828,43.734548407,"{u'type': u'Point', u'coordinates': (-79.2687748224, 43.734548407)}"
658312,3911,TR-01716,142,Richmond Park Blvd,Middlefield Rd,West,Richmond Park Blvd,North,T6598,23,,T,Existing,Provincial,S4106598,Yes,Existing,0,324125.978,4852744.037,-79.259769807,43.814409303999994,"{u'type': u'Point', u'coordinates': (-79.2597698112, 43.814409303)}"
658313,3913,TR-01731,1685,Finch Ave W,Finch Ave W,South,Sentinel Rd,West,T2632,7,,LK,Temporarily Removed,Provincial,0TS11652,Yes,Existing,0,304510.999,4846687.018,-79.50358916,43.760141618,"{u'type': u'Point', u'coordinates': (-79.5035891581, 43.7601416201)}"
658314,3918,TR-01747,652,Finch Ave E,Finch Ave E,North,Page Ave,East,T2542,17,,LK,Existing,Provincial,00TS9452,Yes,Existing,0,314396.627,4849749.956,-79.380763035,43.787649493,"{u'type': u'Point', u'coordinates': (-79.3807630334, 43.7876494923)}"
658315,3920,TR-01753,1700,Finch Ave E,Finch Ave E,North,Skymark Dr,East,T2552,17,,VS,Existing,Provincial,0TS11910,Yes,Existing,0,316708.559,4850390.119,-79.35202341899999,43.793378087,"{u'type': u'Point', u'coordinates': (-79.3520234186, 43.7933780918)}"
658316,3924,TR-01766,1441,Dundas St W,Dundas St W,South,Gladstone Ave,West,T2164,9,Little Portugal,J,Existing,Provincial,0TS11734,Yes,Existing,0,310438.649,4834401.241,-79.430101186,43.649532642,"{u'type': u'Point', u'coordinates': (-79.4301011891, 43.6495326466)}"
658317,3929,TR-05459,3415,Yonge St,Yonge St,East,Teddington Park Ave,South,T9061,15,Yonge Lawrence Village,KR1,Existing,Provincial,TS13618P,Yes,Existing,0,312523.209,4843663.166999999,-79.40412752600001,43.732883148999996,"{u'type': u'Point', u'coordinates': (-79.4041275218, 43.7328831533)}"
658318,3930,TR-05458,1585,Yonge St,Yonge St,East,Glen Elm Ave,South,T8994,12,,KR2,Existing,Provincial,TS13592P,Yes,Existing,0,313265.894,4839016.464,-79.394981238,43.691048913,"{u'type': u'Point', u'coordinates': (-79.3949812363, 43.6910489188)}"
